Sentence #,Word,POS,Tag
,l-,DEF,O
,Eċċ,X-ABV,O
,.,X-PUN,O
,0,0,O
Sentence: 138,Tiegħu,VERB,O
,Dr.,X-ABV,O
,George,NOUN-PROP,B-PER
,Abela,NOUN-PROP,I-PER
,li,COMP,O
,se,FUT,O
,jkun,KIEN,O
,qed,PROG,O
,jattendi,VERB,O
,waqt,PREP,O
,attività,NOUN,O
,oħra,ADJ,O
,mill-,PREP-DEF,O
,ASMK,X-ABV,B-ORG
,bil-,PREP-DEF,O
,karozzi,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,muturi,NOUN,O
,.,X-PUN,O
Sentence: 139,Il-,DEF,O
,kontinġent,NOUN,O
,Malti,ADJ,B-MISC
,tal-,GEN-DEF,O
,futbol,NOUN,O
,diġa,ADV,O
,qiegħed,PART-ACT,O
,fid-,PREP-DEF,O
,Danimarka,NOUN-PROP,B-LOC
,",",X-PUN,O
,sabiex,CONJ-SUB,O
,jipprepara,VERB,O
,għall-,PREP-DEF,O
,logħba,NOUN,O
,ta',VERB,O
,għada,ADV,O
,fil-,PREP-DEF,O
,Parken,NOUN,B-LOC
,Stadium,NOUN-PROP,I-LOC
,",",X-PUN,O
,f',NOUN,O
,Copenhagen,NOUN-PROP,B-LOC
,.,X-PUN,O
,0,0,O
Sentence: 140,Dalgħodu,ADV,O
,wara,PREP,O
,l-,DEF,O
,konferenza,NOUN,O
,stampa,ADJ,O
,",",X-PUN,O
,għall-,PREP-DEF,O
,ħabta,NOUN,O
,tal-,GEN-DEF,O
,għaxra,NUM-CRD,O
,kellhom,VERB-PSEU,O
,ħin,NOUN,O
,ta',VERB,O
,taħriġ,VERB,O
,.,X-PUN,O
,Inklużi,VERB,O
,fit-,PREP-DEF,O
,tim,NOUN,O
,se,FUT,O
,jkun,KIEN,O
,hemm,HEMM,O
,Andre,NOUN-PROP,B-PER
,Schembri,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,Clifford,NOUN-PROP,B-PER
,Gatt,NOUN-PROP,I-PER
,Baldacchino,NOUN-PROP,I-PER
,.,X-PUN,O
,Filwaqt,CONJ-SUB,O
,li,COMP,O
,Jonathan,NOUN-PROP,B-PER
,Caruana,NOUN-PROP,I-PER
,kellu,VERB-PSEU,O
,jibqa`,VERB,O
,barra,ADV,O
,minħabba,PREP,O
,li,COMP,O
,weġġa`,VERB,O
,fil-,PREP-DEF,O
,konfront,NOUN,O
,ta',VERB,O
,nhar,NOUN,O
,il-,DEF,O
,Ġimgħa,NOUN-PROP,O
,kontra,PREP,O
,r-,DEF,O
,Repubblika,NOUN,B-LOC
,Ċeka,ADJ,I-LOC
,.,X-PUN,O
Sentence: 141,Nicole,NOUN-PROP,B-PER
,Gatt,NOUN-PROP,I-PER
,",",X-PUN,O
,atleta,NOUN,O
,femminili,ADJ,O
,rapreżentat,PART-PASS,O
,lil-,LIL-DEF,O
,Malta,NOUN-PROP,B-LOC
,fl-,PREP-DEF,O
,isport,NOUN,O
,Olimpiku,ADJ,O
,tal-,GEN-DEF,O
,Weightlifting,X-ENG,O
,.,X-PUN,O
,0,0,O
Sentence: 142,Hija,PRON-PERS,O
,ħadet,VERB,O
,sehem,NOUN,O
,fil-,PREP-DEF,O
,Kampjonati,NOUN,B-MISC
,tal-,GEN-DEF,I-MISC
,Commonwealth,NOUN-PROP,I-MISC
,ġewwa,ADV,O
,Penang,NOUN-PROP,B-LOC
,fil-,PREP-DEF,O
,Malasja,NOUN-PROP,B-LOC
,",",X-PUN,O
,fejn,PRON-INT,O
,rebħet,VERB,O
,il-,DEF,O
,midalja,NOUN,O
,tal-,GEN-DEF,O
,bronż,NOUN,O
,fil-,PREP-DEF,O
,kategorija,NOUN,O
,ġovanili,ADJ,O
,tat-,GEN-DEF,O
,53,X-DIG,O
,kilo,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 143,L-,DEF,O
,ewwel,NUM-ORD,O
,post,NOUN,O
,intrebaħ,VERB,O
,minn,PREP,O
,Niġerja,NOUN-PROP,B-LOC
,segwit,PART-PASS,O
,mill-,PREP-DEF,O
,Indja,NOUN-PROP,B-LOC
,.,X-PUN,O
,0,0,O
Sentence: 144,Gatt,NOUN-PROP,B-PER
,kellha,VERB-PSEU,O
,battalja,NOUN,O
,diffiċli,ADJ,O
,għal,PREP,O
,din,PRON-DEM,O
,il-,DEF,O
,midalja,NOUN,O
,kontra,PREP,O
,r-,DEF,O
,rivali,ADJ,O
,prinċipali,ADJ,O
,tagħha,GEN-PRON,O
,mill-,PREP-DEF,O
,Malasja,NOUN-PROP,B-LOC
,li,COMP,O
,kellha,VERB-PSEU,O
,l-,DEF,O
,vantaġġ,NOUN,O
,fuqha,PREP-PRON,O
,minħabba,PREP,O
,li,COMP,O
,sar,VERB,O
,ġewwa,ADV,O
,pajjiżha,NOUN,O
,stess,PRON-REF,O
,.,X-PUN,O
,0,0,O
Sentence: 145,Bl-,PREP-DEF,O
,inkoraġġiment,NOUN,O
,tal-,GEN-DEF,O
,President,NOUN,O
,tal-,GEN-DEF,O
,Weightlifting,X-ENG,B-MISC
,Malti,NOUN,I-MISC
,u,CONJ-CORD,O
,l-,DEF,O
,kowċ,NOUN,O
,Jesmond,NOUN-PROP,B-PER
,Caruana,NOUN-PROP,I-PER
,",",X-PUN,O
,Gatt,NOUN-PROP,B-PER
,għalqet,VERB,O
,il-,DEF,O
,kompetizzjoni,NOUN,O
,b',PREP,O
,total,NOUN,O
,ta',GEN,O
,118,X-DIG,O
,kilo,NOUN,O
,",",X-PUN,O
,kilo,NOUN,O
,prezzjuż,ADJ,O
,aktar,ADV,O
,mir-,PREP-DEF,O
,rivali,NOUN,O
,tagħha,GEN-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 146,.,X-PUN,O
,0,0,O
Sentence: 147,Dawn,PRON-DEM,O
,il-,DEF,O
,kompetizzjonijiet,NOUN,O
,huma,PRON-PERS,O
,tassew,ADV,O
,sfida,NOUN,O
,kbira,ADJ,O
,minħabba,PREP,O
,il-,DEF,O
,klima,NOUN,O
,differenti,ADJ,O
,u,CONJ-CORD,O
,ż-,DEF,O
,żona,NOUN,O
,tal-,GEN-DEF,O
,ħin,NOUN,O
,ferm,ADV,O
,differenti,ADJ,O
,",",X-PUN,O
,li,COMP,O
,servew,VERB,O
,bħala,PREP,O
,preparazzjoni,NOUN,O
,tajba,ADJ,O
,għal-,PREP-DEF,O
,Logħob,NOUN,B-MISC
,Olimpiku,ADJ,I-MISC
,għaż-,PREP-DEF,I-MISC
,Żgħażagħ,NOUN,I-MISC
,tas-,GEN-DEF,O
,sena,NOUN,O
,d-,DEF,O
,dieħla,PART-ACT,O
,li,COMP,O
,se,FUT,O
,jsiru,VERB,O
,Nanjing,NOUN-PROP,B-LOC
,",",X-PUN,O
,iċ-,DEF,O
,Ċina,NOUN-PROP,B-LOC
,",",X-PUN,O
,fejn,PRON-INT,O
,Gatt,NOUN-PROP,B-PER
,mistenijja,NOUN,O
,li,COMP,O
,tipparteċipa,VERB,O
,.,X-PUN,O
,0,0,O
Sentence: 148,Din,PRON-DEM,O
,il-,DEF,O
,parteċipazzjoni,NOUN,O
,ta',VERB,O
,Gatt,NOUN-PROP,B-PER
,ma,NEG,O
,kinitx,KIEN,O
,tkun,KIEN,O
,possibli,ADJ,O
,mingħajr,PREP,O
,il-,DEF,O
,Kumitat,NOUN,B-ORG
,Olimpiku,NOUN-PROP,I-ORG
,Malti,ADJ,I-ORG
,",",X-PUN,O
,il-,DEF,O
,Kunsill,NOUN,B-ORG
,Malti,ADJ,I-ORG
,għall-,PREP-DEF,I-ORG
,iSport,NOUN,I-ORG
,u,CONJ-CORD,O
,l-,DEF,O
,Federazzjoni,NOUN,B-ORG
,tal-,GEN-DEF,I-ORG
,Weightlifting,NOUN,I-ORG
,tal-,GEN-DEF,O
,Malasja,NOUN-PROP,B-LOC
,.,X-PUN,O
Sentence: 149,ùIl,NOUN,O
,-,X-PUN,O
,plejer,NOUN,O
,Żvediż,ADJ,B-MISC
,Zlatan,NOUN-PROP,B-PER
,Ibrahimovic,NOUN-PROP,I-PER
,minn,PREP,O
,żmien,NOUN,O
,għal,PREP,O
,żmien,NOUN,O
,juri,VERB,O
,ruħu,PRON-REF,O
,fuq,PREP,O
,il-,DEF,O
,mezzi,NOUN,O
,tax-,GEN-DEF,O
,xandir,NOUN,O
,u,CONJ-CORD,O
,dejjem,ADV,O
,irid,VERB,O
,ikun,KIEN,O
,kontroversjali,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 150,Ibrahimovic,VERB,B-PER
,dan,PRON-DEM,O
,l-,DEF,O
,aħħar,NOUN,O
,inkesa,VERB,O
,b',NOUN,O
,ħamsin,NUM-CRD,O
,isem,NOUN,O
,impinġija,PART-PASS,O
,fuqu,PREP-PRON,O
,",",X-PUN,O
,fejn,PRON-INT,O
,il-,DEF,O
,plejer,NOUN,O
,Żvediż,ADJ,B-MISC
,qal,VERB,O
,li,COMP,O
,dan,PRON-DEM,O
,għamlu,VERB,O
,bħala,PREP,O
,kampanja,NOUN,O
,kontra,PREP,O
,l-,DEF,O
,ġuħ,NOUN,O
,fid-,PREP-DEF,O
,dinja,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 158,Il-,DEF,O
,plejer,NOUN,O
,internazzjonali,ADJ,O
,Malti,ADJ,B-MISC
,Nicki,NOUN,B-PER
,Delre,NOUN-PROP,I-PER
,ngħaqad,VERB,O
,ma',PREP,O
,Lija,NOUN-PROP,B-ORG
,Athletic,NOUN-PROP,I-ORG
,Futsal,NOUN-PROP,I-ORG
,",",X-PUN,O
,li,COMP,O
,tagħhom,GEN-PRON,O
,diġa',ADV,O
,kien,KIEN,O
,kowċ,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 151,Din,PRON-DEM,O
,l-,DEF,O
,aħbar,NOUN,O
,tasal,VERB,O
,biss,FOC,O
,ftit,QUAN,O
,jiem,NOUN,O
,wara,PREP,O
,li,COMP,O
,l-,DEF,O
,istess,ADJ,O
,Delre,NOUN-PROP,B-PER
,ħabbar,VERB,O
,tmiem,NOUN,O
,l-,DEF,O
,avventura,NOUN,O
,tiegħu,GEN-PRON,O
,ma',PREP,O
,Balzan,NOUN-PROP,B-ORG
,Futsal,NOUN-PROP,I-ORG
,.,X-PUN,O
,0,0,O
Sentence: 152,Iktar,ADV,O
,aħbarijiet,NOUN,O
,mix-,PREP-DEF,O
,xena,NOUN,O
,tal-,GEN-DEF,O
,futbol,NOUN,O
,lokali,ADJ,O
,fuq,PREP,O
,Replay,NOUN,B-MISC
,(,X-PUN,O
,Net,NOUN,B-ORG
,Television,NOUN,I-ORG
,),X-PUN,O
,.,X-PUN,O
,0,0,O
Sentence: 153,Copyright,NOUN,O
,©,X-PUN,O
,2014,X-DIG,O
,.,X-PUN,O
Sentence: 154,L-,DEF,O
,ewwel,NUM-ORD,O
,round,NOUN,O
,ta',GEN,O
,partiti,NOUN,O
,mis-,PREP-DEF,O
,Serie,NOUN-PROP,B-MISC
,A,X-ABV,I-MISC
,se,FUT,O
,joffri,VERB,O
,ġewġ,VERB,O
,konfronti,ADJ,O
,li,COMP,O
,wieħed,NUM-WHD,O
,m',NEG,O
,għandux,VERB-PSEU,O
,jitlef,VERB,O
,u,CONJ-CORD,O
,l-,DEF,O
,kowċis,NOUN,O
,involuti,PART-PASS,O
,qed,PROG,O
,jistennew,VERB,O
,bil-,PREP-DEF,O
,ħerqa,NOUN,O
,din,PRON-DEM,O
,l-,DEF,O
,isfida,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 155,Il-,DEF,O
,programm,NOUN,O
,tal-,GEN-DEF,O
,kampjonat,NOUN,O
,kien,KIEN,O
,preġentat,PART-PASS,O
,uffiċjalment,ADV,O
,it-,DEF,O
,Tnejn,NOUN-PROP,O
,fejn,PRON-INT,O
,mill-,PREP-DEF,O
,ewwel,NUM-ORD,O
,ġurnata,NOUN,O
,tal-,GEN-DEF,O
,2014,X-DIG,O
,-,X-PUN,O
,15,X-DIG,O
,hemm,HEMM,O
,ġewġ,VERB,O
,partiti,NOUN,O
,li,COMP,O
,jispikkaw,VERB,O
,mill-,PREP-DEF,O
,ewwel,NUM-ORD,O
,.,X-PUN,O
,0,0,O
Sentence: 156,Roma,NOUN-PROP,B-ORG
,jilqgħu,VERB,O
,lil,LIL,O
,Fiorentina,NOUN-PROP,B-ORG
,u,CONJ-CORD,O
,Lazio,NOUN-PROP,B-ORG
,jmisshom,VERB,O
,għand,PREP,O
,Milan,NOUN-PROP,B-ORG
,.,X-PUN,O
,0,0,O
Sentence: 157,L-,DEF,O
,isfida,NOUN,O
,bejn,PREP,O
,Roma,NOUN-PROP,B-ORG
,u,CONJ-CORD,O
,Fiorentina,NOUN-PROP,B-ORG
,tidher,VERB,O
,waħda,NUM-WHD,O
,nteressanti,VERB,O
,bil-,PREP-DEF,O
,klabbs,NOUN,O
,jispiċċaw,VERB,O
,fit-,PREP-DEF,O
,tieni,NUM-ORD,O
,u,CONJ-CORD,O
,r-,DEF,O
,raba',NUM-ORD,O
,post,NOUN,O
,rispettivament,ADV,O
,l-,DEF,O
,istaġun,NOUN,O
,li,COMP,O
,għadda,VERB,O
,u,CONJ-CORD,O
,għandhom,VERB-PSEU,O
,jerġgħu,VERB,O
,jkunu,KIEN,O
,fost,PREP,O
,l-,DEF,O
,isfidanti,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 158,U,CONJ-CORD,O
,għalkemm,CONJ-SUB,O
,il-,DEF,O
,polza,NOUN,O
,kabbret,VERB,O
,ir-,DEF,O
,riskju,NOUN,O
,li,COMP,O
,Rudi,NOUN-PROP,B-PER
,Garcia,NOUN-PROP,I-PER
,jew,CONJ-CORD,O
,Vincenzo,NOUN-PROP,B-PER
,Montella,NOUN-PROP,I-PER
,se,FUT,O
,jkunu,KIEN,O
,qed,PROG,O
,itemmu,VERB,O
,l-,DEF,O
,aħħar,ADJ,O
,ġimgħa,NOUN,O
,ta',GEN,O
,Awwissu,NOUN-PROP,O
,b',PREP,O
,diġappunt,NOUN,O
,",",X-PUN,O
,ħadd,PRON-INDEF,O
,mill-,PREP-DEF,O
,kowċis,NOUN,O
,ma,NEG,O
,jidher,VERB,O
,diġappuntat,PART-PASS,O
,bil-,PREP-DEF,O
,polza,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 159,Il-,DEF,O
,verita`,NOUN,O
,hi,PRON-PERS,O
,li,COMP,O
,qatt,ADV,O
,ma,NEG,O
,nkunu,KIEN,O
,nafu,VERB,O
,qabel,PREP,O
,il-,DEF,O
,logħba,NOUN,O
,jekk,CONJ-SUB,O
,il-,DEF,O
,kalendarju,NOUN,O
,hux,PRON-PERS-NEG,O
,poġittiv,ADJ,O
,jew,CONJ-CORD,O
,le,INT,O
,għalina,PREP-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 160,Nista',VERB,O
,ngħid,VERB,O
,li,COMP,O
,fuq,PREP,O
,il-,DEF,O
,karta,NOUN,O
,hi,PRON-PERS,O
,logħba,NOUN,O
,kbira,ADJ,O
,kontra,PREP,O
,Fiorentina,NOUN-PROP,B-ORG
,għaliex,PRON-INT,O
,tista',VERB,O
,tkun,KIEN,O
,konfront,NOUN,O
,mill-,PREP-DEF,O
,isbaħ,ADJ,O
,",",X-PUN,O
,qal,VERB,O
,Garcia,NOUN-PROP,B-PER
,.,X-PUN,O
,0,0,O
Sentence: 161,Li,COMP,O
,se,FUT,O
,nibdew,VERB,O
,kontra,PREP,O
,Roma,NOUN-PROP,B-ORG
,hu,PRON-PERS,O
,impenn,NOUN,O
,iebes,ADJ,O
,imma,CONJ-CORD,O
,motivazzjoni,NOUN,O
,oħra,ADJ,O
,għalina,PREP-PRON,O
,",",X-PUN,O
,qal,VERB,O
,Montella,NOUN-PROP,B-PER
,.,X-PUN,O
,0,0,O
Sentence: 162,Waqt,PREP,O
,li,COMP,O
,Milan,NOUN-PROP,B-ORG
,(,X-PUN,O
,fit-,PREP-DEF,O
,tmien,NUM-CRD,O
,post,NOUN,O
,),X-PUN,O
,u,CONJ-CORD,O
,Lazio,NOUN-PROP,B-ORG
,(,X-PUN,O
,fis-,PREP-DEF,O
,seba',NUM-ORD,O
,post,NOUN,O
,),X-PUN,O
,spiċċaw,VERB,O
,l-,DEF,O
,isfel,ADV,O
,minn,PREP,O
,Roma,NOUN-PROP,B-ORG
,u,CONJ-CORD,O
,Fiorentina,NOUN-PROP,B-ORG
,fil-,PREP-DEF,O
,klassifika,NOUN,O
,",",X-PUN,O
,il-,DEF,O
,konfront,NOUN,O
,se,FUT,O
,jkun,KIEN,O
,interessanti,ADJ,O
,wkoll,FOC,O
,għaliex,PRON-INT,O
,it-,DEF,O
,tnejn,NUM-CRD,O
,qed,PROG,O
,jippruvaw,VERB,O
,ipattu,VERB,O
,għad-,PREP-DEF,O
,disfatta,NOUN,O
,li,COMP,O
,kellhom,VERB-PSEU,O
,is-,DEF,O
,sena,NOUN,O
,l-,DEF,O
,oħra,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 163,Il-,DEF,O
,kowċ,NOUN,O
,il-,DEF,O
,ġdid,ADJ,O
,ta',GEN,O
,Milan,NOUN-PROP,B-ORG
,Filippo,NOUN-PROP,B-PER
,Inzaghi,NOUN-PROP,I-PER
,kien,KIEN,O
,kuntent,ADJ,O
,li,COMP,O
,fl-,PREP-DEF,O
,ewwel,NUM-ORD,O
,tliet,NUM-CRD,O
,rounds,NOUN,O
,se,FUT,O
,jkollhom,VERB-PSEU,O
,ġewġ,VERB,O
,partiti,NOUN,O
,f',PREP,O
,darhom,NOUN,O
,imma,CONJ-CORD,O
,rrimarka,VERB,O
,l-,DEF,O
,fatt,NOUN,O
,li,COMP,O
,se,FUT,O
,jkunu,KIEN,O
,partiti,NOUN,O
,diffiċli,ADJ,O
,kontra,PREP,O
,timijiet,NOUN,O
,li,COMP,O
,spiċċaw,VERB,O
,fl-,PREP-DEF,O
,ewwel,NUM-ORD,O
,nofs,NUM-FRC,O
,tal-,GEN-DEF,O
,klassifika,NOUN,O
,l-,DEF,O
,istaġun,NOUN,O
,li,COMP,O
,għadda,VERB,O
,",",X-PUN,O
,Lazio,NOUN-PROP,B-ORG
,",",X-PUN,O
,Parma,NOUN,B-ORG
,(,X-PUN,O
,fis-,PREP-DEF,O
,sitt,NUM-CRD,O
,post,NOUN,O
,),X-PUN,O
,u,CONJ-CORD,O
,ċ-,DEF,O
,Champions,NOUN-PROP,O
,renjanti,ADJ,O
,Juventus,NOUN-PROP,B-ORG
,.,X-PUN,O
,0,0,O
Sentence: 164,Hu,PRON-PERS,O
,bla,PREP,O
,dubju,NOUN,O
,bidu,NOUN,O
,mpenjattiv,ADJ,O
,u,CONJ-CORD,O
,importanti,ADJ,O
,għall-,PREP-DEF,O
,istaġun,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 165,Se,FUT,O
,nippruvaw,VERB,O
,nibdew,VERB,O
,fuq,PREP,O
,sieq,NOUN,O
,tajba,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 166,Il-,DEF,O
,fatt,NOUN,O
,li,COMP,O
,se,FUT,O
,nilagħbu,VERB,O
,ġewġ,VERB,O
,partiti,NOUN,O
,minn,PREP,O
,tlieta,NUM-CRD,O
,f',PREP,O
,San,NOUN-PROP,B-LOC
,Siro,NOUN-PROP,I-LOC
,jista',VERB,O
,jkun,KIEN,O
,vantaġġ,NOUN,O
,",",X-PUN,O
,qal,VERB,O
,il-,DEF,O
,kowċ,NOUN,O
,ta',GEN,O
,40,X-DIG,O
,sena,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 167,Imma,CONJ-CORD,O
,l-,DEF,O
,kowċ,NOUN,O
,ta',GEN,O
,Lazio,NOUN-PROP,B-ORG
,Stefano,NOUN-PROP,B-PER
,Pioli,NOUN-PROP,I-PER
,ma,NEG,O
,jidhirx,VERB,O
,li,COMP,O
,ħa,VERB,O
,gost,NOUN,O
,li,COMP,O
,se,FUT,O
,jkollu,VERB-PSEU,O
,jmur,VERB,O
,f',PREP,O
,San,NOUN-PROP,B-LOC
,Siro,NOUN-PROP,I-LOC
,.,X-PUN,O
,0,0,O
Sentence: 168,Hi,PRON-PERS,O
,bidu,NOUN,O
,eċċitanti,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 169,Ftehim,NOUN,O
,addizzjonali,ADJ,O
,għall-,PREP-DEF,O
,Ftehim,NOUN,O
,li,COMP,O
,jikkonċerna,VERB,O
,ċerti,QUAN,O
,prodotti,NOUN,O
,ta',GEN,O
,l-,DEF,O
,industrija,NOUN,O
,ta',GEN,O
,l-,DEF,O
,arloġġi,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,arloġġi,NOUN,O
,ta',GEN,O
,l-,DEF,O
,idejn,NOUN,O
,bejn,PREP,O
,il-,DEF,O
,Komunità,NOUN,B-ORG
,Ekonomika,ADJ,I-ORG
,Ewropea,ADJ,I-ORG
,u,CONJ-CORD,O
,l-,DEF,O
,Istati,NOUN,B-ORG
,Membri,NOUN,I-ORG
,tagħha,GEN-PRON,O
,u,CONJ-CORD,O
,l-,DEF,O
,Konfederazzjoni,NOUN,B-ORG
,Svizzera,NOUN-PROP,I-ORG
,[,X-PUN,O
,1,X-DIG,O
,],X-PUN,O
,0,0,O
Sentence: 170,IL-,DEF,O
,KUNSILL,NOUN,B-ORG
,TAL-,GEN-DEF,I-ORG
,KOMUNITAJIET,NOUN,I-ORG
,EWROPEW,ADJ,I-ORG
,min-,PREP-DEF,O
,naħa,NOUN,O
,l-,DEF,O
,waħda,NUM-WHD,O
,",",X-PUN,O
,u,CONJ-CORD,O
,0,0,O
Sentence: 171,L-,DEF,O
,KUNSILL,NOUN,B-ORG
,TAL-,GEN-DEF,I-ORG
,FEDERAZZJONI,NOUN,I-ORG
,SVIZZERA,NOUN,I-ORG
,",",X-PUN,O
,min-,PREP-DEF,O
,naħa,NOUN,O
,l-,DEF,O
,oħra,ADJ,O
,",",X-PUN,O
,0,0,O
Sentence: 172,BILLI,ADJ,O
,Ftehim,NOUN,O
,li,COMP,O
,jikkonċerna,VERB,O
,prodotti,NOUN,O
,ta',GEN,O
,l-,DEF,O
,industrija,NOUN,O
,ta',GEN,O
,l-,DEF,O
,arloġġi,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,arloġġi,NOUN,O
,ta',GEN,O
,l-,DEF,O
,idejn,NOUN,O
,bejn,PREP,O
,il-,DEF,O
,Komunità,NOUN,B-ORG
,Ekonomika,ADJ,I-ORG
,Ewropea,ADJ,I-ORG
,u,CONJ-CORD,O
,l-,DEF,O
,Istati,NOUN,B-ORG
,Membri,NOUN,I-ORG
,tagħha,GEN-PRON,O
,u,CONJ-CORD,O
,l-,DEF,O
,Konfederazzjoni,NOUN,B-ORG
,Svizzera,NOUN-PROP,I-ORG
,kien,KIEN,O
,iffirmat,PART-PASS,O
,f',PREP,O
,Ġinevra,NOUN-PROP,B-LOC
,fit-,PREP-DEF,O
,30,X-DIG,O
,ta',GEN,O
,Ġunju,NOUN-PROP,O
,1967,X-DIG,O
,;,X-PUN,O
,0,0,O
Sentence: 173,BILLI,ADJ,O
,huwa,PRON-PERS,O
,meħtieġ,PART-PASS,O
,għall-,PREP-DEF,O
,iffunzjonar,NOUN,O
,kif,PRON-INT,O
,imiss,VERB,O
,ta',GEN,O
,dak,PRON-DEM,O
,il-,DEF,O
,Ftehim,NOUN,O
,li,COMP,O
,jiġu,VERB,O
,adottati,PART-PASS,O
,dispożizzjonijiet,NOUN,O
,addizzjonali,ADJ,O
,;,X-PUN,O
,0,0,O
Sentence: 174,BILLI,ADJ,O
,l-,DEF,O
,ordinanza,NOUN,O
,tal-,GEN-DEF,O
,Kunsill,NOUN,O
,tal-,GEN-DEF,O
,Federazzjoni,NOUN,B-ORG
,Svizzera,NOUN,I-ORG
,tat-,GEN-DEF,O
,23,X-DIG,O
,ta',GEN,O
,Diċembru,NOUN-PROP,O
,1971,X-DIG,O
,tirregola,VERB,O
,lużu,NOUN,O
,tad-,GEN-DEF,O
,deskrizzjoni,NOUN,O
,Svizzera,NOUN,B-LOC
,għall-,PREP-DEF,O
,arloġġi,NOUN,O
,ta',GEN,O
,l-,DEF,O
,idejn,NOUN,O
,;,X-PUN,O
,0,0,O
Sentence: 175,BILLI,ADJ,O
,teżisti,VERB,O
,kooperazzjoni,NOUN,O
,mill-,PREP-DEF,O
,qrib,NOUN,O
,fl-,PREP-DEF,O
,industrija,NOUN,O
,ta',GEN,O
,l-,DEF,O
,arloġġi,NOUN,O
,u,CONJ-CORD,O
,l-,DEF,O
,arloġġi,NOUN,O
,ta',GEN,O
,l-,DEF,O
,idejn,NOUN,O
,bejn,PREP,O
,il-,DEF,O
,Komunità,NOUN,B-ORG
,Ekonomika,ADJ,I-ORG
,Ewropea,ADJ,I-ORG
,u,CONJ-CORD,O
,l-,DEF,O
,Isvizzera,NOUN,B-LOC
,;,X-PUN,O
,0,0,O
Sentence: 176,WAQT,NOUN,O
,LI,COMP,O
,TITTIEĦED,VERB,O
,NOTA,NOUN,O
,ta',GEN,O
,abolizzjoni,NOUN,O
,",",X-PUN,O
,fl-,PREP-DEF,O
,istess,ADJ,O
,żmien,NOUN,O
,li,COMP,O
,dan,PRON-DEM,O
,il-,DEF,O
,Ftehim,NOUN,O
,jidħol,VERB,O
,fis-,PREP-DEF,O
,seħħ,NOUN,O
,",",X-PUN,O
,ta',GEN,O
,l-,DEF,O
,għotjiet,NOUN,O
,ta',GEN,O
,razzjonalizzazzjoni,NOUN,O
,akkordati,PART-PASS,O
,minn,PREP,O
,Ebauches,NOUN-PROP,B-ORG
,SA,NOUN-PROP,O
,u,CONJ-CORD,O
,ASUAG,NOUN-PROP,B-ORG
,u,CONJ-CORD,O
,ta',GEN,O
,l-,DEF,O
,abolizzjoni,NOUN,O
,simultanja,NOUN,O
,tal-,GEN-DEF,O
,kwota,NOUN,O
,msemmija,PART-PASS,O
,fil-,PREP-DEF,O
,punt,NOUN,O
,B,X-ABV,O
,3,X-DIG,O
,(,X-PUN,O
,b,X-BOR,O
,),X-PUN,O
,tal-,GEN-DEF,O
,Ftehim,NOUN,O
,imsemmi,PART-PASS,O
,hawn,ADV,O
,fuq,ADV,O
,",",X-PUN,O
,0,0,O
Sentence: 177,Il-,DEF,O
,Ftehim,NOUN,O
,tħejja,VERB,O
,fil-,PREP-DEF,O
,lingwa,NOUN,O
,Franċiża,ADJ,B-MISC
,biss,FOC,O
,.,X-PUN,O
,0,0,O
Sentence: 178,FTIEHMU,NOUN,O
,dan,PRON-DEM,O
,li,COMP,O
,ġej,PART-ACT,O
,:,X-PUN,O
,0,0,O
Sentence: 179,Artikolu,NOUN,O
,1,X-DIG,O
,0,0,O
Sentence: 180,It-,DEF,O
,tnaqqis,NOUN,O
,fit-,PREP-DEF,O
,tariffa,NOUN,O
,speċifikat,PART-PASS,O
,fl-,PREP-DEF,O
,Artikoli,NOUN-PROP,O
,1,X-DIG,O
,u,CONJ-CORD,O
,5,X-DIG,O
,tal-,GEN-DEF,O
,Ftehim,NOUN,O
,tat-,GEN-DEF,O
,30,X-DIG,O
,ta',GEN,O
,Ġunju,NOUN-PROP,O
,1967,X-DIG,O
,għandu,VERB-PSEU,O
,jidħol,VERB,O
,fis-,PREP-DEF,O
,seħħ,NOUN,O
,fl-,PREP-DEF,O
,istess,ADJ,O
,żmien,NOUN,O
,ta',GEN,O
,dan,PRON-DEM,O
,il-,DEF,O
,Ftehim,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 181,Artikolu,VERB,O
,2,X-DIG,O
,0,0,O
