id,tokens,ner_tags
 187,"['ONOR.', 'ANTHONY', 'ABELA', '(', ""f'"", 'isem', 'il-', 'Prim', 'Ministru', 'u', 'Ministru', 'tal-', 'Finanzi', ')', ':', 'Il-', 'ħsara', 'li', 'saret', 'mill-', 'bidu', ""ta'"", 'din', 'is-', 'sena', 'sa', 'l-', 'aħħar', ""ta'"", 'Ġunju', 'mill-', 'immigranti', 'irregolari', 'fil-', 'postijiet', ""ta'"", 'detenzjoni', 'taħt', 'ir-', ""responsabbilta'"", 'tal-', 'forzi', 'armati', 'tinkludi', 'tkissir', ""ta'"", 'toilets', ',', 'showers', ',', 'sinkijiet', 'u', 'madum', 'tal-', 'ħajt', ',', 'ħsarat', 'fl-', 'għamajjar', 'tal-', 'kmamar', ""ta'"", 'l-', 'ikel', 'u', 'tal-', 'klinika', ',', 'tkissir', ""ta'"", 'aperturi', ',', 'bibien', 'u', 'kanċelli', ',', 'ħsara', 'fis-', 'sistema', 'tad-', 'drenaġġ', ',', 'ilma', 'u', 'elettriku', ',', 'ħsara', 'fis-', 'sodod', 'u', 'saqqijiet', 'u', 'saħansitra', 'anke', 'ħsara', 'fil-', 'ħitan', 'u', 't-', 'table', 'tennis', '.']","[5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 188,"['Il-', 'ħsara', 'li', 'saret', 'tammonta', 'għal', 'Lm', '10,272', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
 189,"['L-', 'ONOR.', 'JOE', 'MIZZI', '(', ""f'"", 'isem', 'l-', 'Onor.', 'Anġlu', 'Farrugia', ')', 'staqsa', 'lill-', 'Ministru', 'għall-', 'Iżvilupp', 'Urban', 'u', 't-', 'Toroq', ':', ""Jista'"", 'il-', 'Ministru', 'jgħid', 'kif', 'il-', 'ministri', 'se', 'jitwasslu', 'fil-', 'ministeru', 'rispettiv', 'tagħhom', 'meta', 'tidħol', 'fis-', 'seħħ', 'il-', 'park', 'and', 'ride', 'u', 'meta', 'l-', 'Belt', 'Valletta', 'tinbidel', ""f'"", 'pedestrian', 'zone', '?']","[5, 5, 8, 3, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5, 5, 5, 5, 5]"
 190,"[""Jista'"", 'l-', 'Ministru', 'jikkonferma', 'li', 'bejn', 'il-', 'perjodu', 'Ġunju', '2014', 'u', 'Jannar', '2015', 'l-', 'upgrades', 'għal', 'Cochlear', 'Nucleus', '6', 'kienu', 'out', 'of', 'stock', 'għax', 'kien', 'hemm', 'min', ""m'"", 'ordnahomx', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 191,"[""Jista'"", 'l-', 'Ministru', 'jikkonferma', 'li', 'l-', 'ordni', 'tal-', 'upgrades', 'għal', 'Cochlear', 'Nucleus', '6', 'weħlet', 'minħabba', 'li', 'hemm', 'capping', 'fuq', 'in-', 'numru', ""ta'"", 'upgrades', 'li', 'jiġu', 'ordnati', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 192,"[""Jista'"", 'l-', 'Ministru', 'jikkonferma', 'li', 'kien', 'hemm', 'għaxar', 'pazjenti', 'li', 'kien', 'imisshom', 'upgrade', 'għal', 'Cochlear', 'Nucleus', '6', 'fl-', '2014', 'u', 'dawn', 'ma', 'sarux', 'għax', 'l-', 'upgrades', 'kienu', 'out', 'of', 'stock', 'jew', 'pending', 'order', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 193,"[""Jista'"", 'l-', 'Ministru', 'jikkonferma', 'li', 'din', 'is-', 'sena', '(', '2015', ')', 'hemm', 'tliet', 'pazjenti', 'li', 'qed', 'jistennew', 'upgrade', 'għal', 'Cochlear', 'Nucleus', '6', 'u', 'dawn', 'ma', 'jistgħux', 'isiru', 'għax', 'l-', 'upgrades', 'huma', 'out', 'of', 'stock', 'jew', 'pending', 'order', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 194,"[""Jista'"", 'l-', 'Ministru', 'jikkonferma', 'li', 's-', 'sena', 'd-', 'dieħla', '(', '2016', ')', 'se', 'jkun', 'hemm', ""erba'"", 'pazjenti', 'li', 'jmisshom', 'upgrade', 'għal', 'Cochlear', 'Nucleus', '6', 'u', 'dawn', 'ma', 'jistgħux', 'jagħmluha', 'jekk', 'l-', 'upgrades', 'jibqgħu', 'out', 'of', 'stock', 'jew', 'pending', 'order', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 195,"[""Jista'"", 'l-', 'Ministru', 'jikkonferma', 'li', 'se', 'jkun', 'hemm', 'total', ""ta'"", '17', '#NAME?', 'pazjent', 'li', 'għandhom', 'bżonn', ""ta'"", 'upgrade', 'għal', 'Cochlear', 'Nucleus', '6', 'bejn', 'is-', 'sena', '2014', 'u', '2016', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 196,"[""Jista'"", 'l-', 'Ministru', 'jpoġġi', 'fuq', 'il-', 'Mejda', 'tal-', 'Kamra', 'kopja', 'tal-', 'kuntratti', 'li', 'l-', 'Enemed', 'għandha', 'bħalissa', 'għall-', 'ħażna', ""ta'"", 'petrol', 'u', 'diesel', ""ma'"", 'kumpaniji', 'privati', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 197,"[""Jista'"", 'l-', 'Ministru', 'jagħti', 'lista', ""ta'"", 'proġetti', 'li', 'għaddejjin', 'bħalissa', 'u', 'li', 'jaqgħu', 'taħt', 'id-', 'dekasteru', 'tiegħu', ',', 'li', 'qed', 'isiru', 'minn', 'fondi', 'Ewropej', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 198,"['Għal', 'kull', 'proġett', ',', ""jista'"", 'jgħid', 'kemm', 'hu', 'l-', 'valur', 'tal-', 'grant', 'agreement', 'u', 'kemm', 'hu', 'l-', 'valur', 'tal-', 'contract', 'agreement', '?']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 199,"[""Jista'"", 'l-', 'Ministru', 'jagħti', 'lista', ""ta'"", 'proġetti', 'li', 'għaddejjin', 'bħalissa', 'u', 'li', 'jaqgħu', 'taħt', 'id-', 'dekasteru', 'tiegħu', 'li', 'qed', 'isiru', 'minn', 'fondi', 'ewropej']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 200,"['L-', 'għan', 'prinċipali', ""ta'"", 'Conectando', 'Mundos', '(', 'Malta', ')', '(', 'CMM', ')', ',', 'programm', ""ta'"", 'Edukazzjoni', ""b'"", 'Riżq', 'Ċittadinanza', 'Globali', '(', 'Global', 'Citizenship', 'Education', 'Program', ',', 'jew', 'GCE', ')', 'imniedi', 'mill-', 'Inizjamed', ',', 'huwa', 'li', 'jippromwovi', 'l-', 'GCE', 'fl-', 'istituzzjonijiet', 'edukattivi', 'Maltin', '.']","[5, 5, 5, 5, 0, 7, 5, 1, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 7, 5, 5, 0, 5, 5, 5, 0, 5, 5, 5, 5, 5, 2, 5, 5, 5, 2, 5]"
 201,"['Fl-', 'aħħar', 'mill-', 'aħħar', ',', 'l-', 'għan', ""ta'"", 'CMM', 'huwa', 'li', 'joffri', 'attivitajiet', ',', 'riżorsi', 'u', 'sapport', 'lill-', 'istituzzjonijiet', 'edukattivi', 'biex', 'l-', 'għalliema', 'jkunu', 'jistgħu', 'jinkludu', 'l-', 'GCE', 'fil-', 'ħidma', 'tagħhom', ""ta'"", 'kuljum', ',', 'minkejja', 'li', 'l-', 'GCE', 'għadu', 'ma', 'ngħatax', 'għarfien', 'fil-', 'Kurrikulum', 'Minimu', 'Nazzjonali', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 2, 6, 6, 5]"
 202,"['Għodda', 'importanti', 'għall-', 'promozzjoni', 'tal-', 'GCE', 'hija', 'l-', 'Attiviatijiet', 'Online', 'li', 'CMM', 'tagħmel', 'kull', 'sena', ""f'"", 'Marzu', '.']","[5, 5, 5, 5, 5, 2, 5, 5, 2, 6, 5, 0, 5, 5, 5, 5, 5, 5]"
 203,"['Dawn', 'l-', 'attivitajiet', 'jiffukaw', 'fuq', 'suġġett', 'speċifiku', ',', 'huma', 'żviluppati', ""b'"", 'mod', 'adattat', 'għal', 'età', 'partikolari', ',', 'u', 'jistgħu', 'isiru', 'fi', 'żmien', 'xahar', ',', ""b'"", 'madwar', 'sagħtejn', 'xogħol', 'fil-', 'ġimgħa', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 204,"[""B'"", 'hekk', ',', 'l-', 'attivitajiet', 'huma', 'magħmula', ""b'"", 'mod', 'li', 'jagħti', 'kas', ""ta'"", 'l-', 'ammont', ""ta'"", 'xogħol', 'regolari', 'u', 'l-', 'pressjonijiet', 'li', 'jeżistu', 'fl-', 'iskejjel', 'Maltin', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
 205,"['L-', 'edizzjoni', ""ta'"", 'l-', '2006', '/', '7', ""ta'"", 'l-', 'Attivitajiet', 'Online', ""ta'"", 'CMM', 'iffukaw', 'fuq', 'is-', 'suġġett', ""ta'"", 'l-', 'Ilma', ',', ""b'"", 'enfasi', 'partikolari', 'fuq', 'il-', 'kisba', ""ta'"", 'għarfien', 'dwar', 'il-', 'valur', ""ta'"", 'l-', 'ilma', 'u', 'l-', 'impatt', 'li', 'għandu', 'fuq', 'il-', 'mod', ""ta'"", 'għajxien', 'fis-', 'soċjetajiet', ',', 'kif', 'ukoll', 'fuq', 'ir-', 'relazzjonijiet', 'fi', 'ħdanhom', 'u', 'bejniethom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 6, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 206,"['L-', 'aċċess', 'għall-', 'ilma', 'u', 'l-', 'management', 'pożittiv', 'tiegħu', 'jistgħu', 'jagħtu', 'kontribut', 'kbir', 'lill-', 'iżvilupp', 'tal-', 'bniedem', ',', 'filwaqt', 'li', 'nuqqas', ""ta'"", 'aċċess', 'minħabba', 'fatturi', 'ambjentali', ',', 'soċjali', 'jew', 'politiċi', 'jistgħu', 'jwasslu', 'għall-', 'faqar', ',', 'l-', 'inġustizzja', 'u', 'l-', 'kunflitt', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 207,"['Minbarra', 'dan', ',', 'is-', 'suġġett', ""ta'"", 'l-', 'Ilma', 'kien', 'ukoll', 'wieħed', 'tajjeb', 'ħafna', 'biex', 'nagħmlu', 'xebh', 'bejn', 'ix-', 'xena', 'Maltija', 'u', 'dik', 'fin-', 'Nofsinhar', 'tad-', 'dinja', ',', 'speċjalment', 'fejn', 'jidħlu', 'l-', 'problemi', 'tan-', 'nuqqas', ""ta'"", 'l-', 'ilma', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 208,"[""F'"", 'Jannar', 'saru', 'għadd', ""ta'"", 'seminars', ',', 'kif', 'ukoll', 'żjarat', 'lil', 'skejjel', 'individwali', 'u', 'korsijiet', 'għall-', 'għalliema', 'li', 'saru', 'online', 'fi', 'Frar', '2007', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 209,"['Waqt', 'dawn', 'il-', 'korsijiet', ',', 'l-', 'għalliema', 'ingħataw', 'tagħrif', 'dwar', 'kif', 'jaħdmu', 'bis-', 'sistema', 'interattiva', 'tal-', 'proġett', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 210,"['Imbagħad', ',', ""f'"", 'Malta', ',', 'ipparteċipaw', 'għaxar', 'skejjel', 'primarji', 'u', 'sekondarji', 'fl-', 'Attivitajiet', 'Online', 'dwar', 'l-', 'Ilma', ',', 'u', 'ġew', ""f'"", 'kuntatt', ""ma'"", 'madwar', 'għaxart', 'elef', 'student', 'madwar', 'id-', 'dinja', '.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 2, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 211,"['Fejn', 'tidħol', 'it-', 'tmexxija', ',', 'l-', 'attivitajiet', 'kienu', 'esperjenza', 'pożittiva', 'għall-', 'aħħar', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 212,"['Kemm', 'is-', 'suġġett', ',', 'kif', 'ukoll', 'il-', 'metodu', ""ta'"", 'kif', 'tmexxew', 'l-', 'attivitajiet', ',', 'għenu', 'biex', 'jiġu', 'mgħallma', 'valuri', 'relevanti', 'għall-', 'GCE', '–', 'il-', 'komunikazzjoni', 'miftuħa', ',', 'id-', 'demokrazija', 'ġewwa', 'l-', 'klassi', ',', 'it-', 'tagħlim', ""ta'"", 'valuri', 'ċentrali', 'bħad-', 'drittijiet', 'tal-', 'bniedem', ',', 'u', 'perspettiva', 'soċjali', 'u', 'ġusta', 'fuq', 'il-', 'globalizzazzjoni', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 213,"['Kemm', 'l-', 'għalliema', 'kif', 'ukoll', 'l-', 'istudenti', 'urew', 'interess', 'kbir', 'fis-', 'suġġett', ""ta'"", 'l-', 'Ilma', ';', 'għalhekk', ',', 'urew', 'entużjażmu', ',', 'kurżità', 'u', 'responsabbiltà', ""f'"", 'xogħolhom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 214,"['L-', 'għalliema', 'kkonfermaw', 'li', 't-', 'taħriġ', 'introduttorju', ',', 'l-', 'informazzjoni', ',', 'il-', 'materjal', 'promozzjonali', 'u', 'r-', 'riżorsi', 'għat-', 'tagħlim', 'li', 'pprovda', 'l-', 'management', 'għenuhom', 'biex', 'jagħmlu', 'l-', 'attivitajiet', ',', 'minkejja', 'li', 'l-', 'ħin', 'tagħhom', 'għal', 'attivitajiet', 'extra', '-', 'kurrikulari', 'kien', 'limitat', 'ħafna', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 215,"['Minħabba', 'li', 'l-', 'Ilma', 'huwa', 'suġġett', 'vast', 'li', 'għandu', ""x'"", 'jaqsam', ""ma'"", 'diversi', 'aspetti', 'ambjentali', ',', 'soċjali', 'u', 'politiċi', ',', 'it-', 'tfal', ',', 'li', 'kellhom', 'bejn', 'sitta', 'u', 'sbatax', '#NAME?', 'sena', ',', 'setgħu', 'jaħdmu', ""f'"", 'attivitajiet', 'li', 'kienu', 'adattati', 'għalihom', ',', 'iżda', 'li', 'xorta', 'introduċewhom', 'għas-', 'suġġet', ""b'"", 'mod', 'li', 'setgħu', 'jagħrfu', 'r-', 'relevanza', 'tiegħu', 'kemm', 'għalihom', 'bħala', 'individwi', 'kif', 'ukoll', 'għal', 'nies', 'li', 'jinsabu', 'in-', 'naħa', 'l-', 'oħra', 'tad-', 'dinja', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 216,"['L-', 'esperjenza', 'tagħna', ""f'"", 'Conectando', 'Mundos', '–', 'L-', 'istudenti', 'u', 'l-', 'għalliema', '.']","[5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5]"
 217,"['Kunflitti', ',', 'riżorsi', ',', 'deċiżjonijiet', ',', 'ġustizzja', 'soċjali', ',', '…', 'ingredjenti', 'importanti', 'li', 'sawru', 'l-', 'proġett', 'elettroniku', 'Conectando', 'Mundos', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5]"
 218,"['Kif', 'jixhed', 'l-', 'istess', 'isem', ""ta'"", 'dan', 'il-', 'proġett', ',', 'il-', 'qafas', 'prinċipali', 'kien', 'l-', 'invit', ""ta'"", 'komunikazzjoni', 'lill-', 'istudenti', 'minn', 'pajjizi', 'madwar', 'id-', 'dinja', 'biex', 'jimplementaw', 'fil-', 'prattika', 'dik', 'hekk', 'imsejħa', 'ċittadinanza', 'globali', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 219,"['Franz', 'Peter', 'Schubert', '(', 'twieled', '31', ""ta'"", 'Jannar', '1797', '–', 'miet', '19', ""ta'"", 'Novembru', '1828', ')', 'kien', 'kompożitur', 'Awstrijak', '.']","[8, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
 220,"['Għalkemm', 'miet', ""ta'"", '31', 'sena', ',', 'Schubert', 'kien', 'wieħed', 'mill-', 'kompożituri', 'kbar', 'tas-', 'seklu', 'XIX', 'u', 'l-', 'ikbar', 'kompożitur', 'tal-', 'lied', 'fl-', 'ilsien', 'Ġermaniż', '.']","[5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]"
 221,"['Franz', 'Peter', 'Schubert', 'twieled', 'Lichtenthal', ',', 'ħdejn', 'Vjenna', '.']","[8, 3, 3, 5, 1, 5, 5, 1, 5]"
 222,"['Kien', 'it-', 'tnax', 'il-', 'wieħed', ""f'"", 'familja', ""ta'"", '14', 'ulied', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 223,"['Missieru', ',', 'Franz', 'Theodor', ',', 'li', 'kien', 'għalliem', ',', 'tah', 'l-', 'ewwel', 'lezzjonijiet', ""ta'"", 'l-', 'alto', ',', 'waqt', 'li', 'ħuh', 'Ignaz', 'għallmu', 'l-', 'pjanu', '.']","[5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5]"
 224,"['Mill-', '1808', ""sa'"", 'l-', '1813', ',', 'kien', 'kantant', 'fil-', 'kor', 'tal-', 'kappella', 'imperjali', ""ta'"", 'Vjenna', 'u', 'studja', 'Konvikt', '(', 'skola', 'għall-', 'kantanti', 'tal-', 'kappella', 'tal-', 'Qorti', 'Rjali', ')', 'u', 'hekk', 'kien', 'student', ""ta'"", 'Antonio', 'Salieri', ',', 'direttur', 'tal-', 'mużika', 'tal-', 'Qorti', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 0, 5]"
 225,"['Matul', 'dan', 'il-', 'perijodu', ""ta'"", 'formazzjoni', ',', 'beda', 'jikkomponi', 'minkejja', 'l-', 'problemi', 'fil-', 'familja', ';', 'missieru', 'ma', 'kienx', 'iħallieh', 'immur', 'id-', 'dar', 'għax', 'ommu', 'kienet', 'qegħda', 'tmut', '(', '1811', '-', '1813', ')', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 226,"['Schubert', 'beda', 'jikteb', 'l-', 'ewwel', 'għall-', 'pjanu', '(', 'mill-', '1810', ')', ',', 'imbagħad', 'mhux', 'inqas', 'minn', 'tmien', 'kwartetti', 'għall-', 'kordi', ',', 'xi', 'ouvertures', 'u', 'xi', 'lieder', '.']","[8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 227,"['Fl-', '1812', ',', 'sar', 'l-', 'istudent', ""ta'"", 'Salieri', ',', 'li', ""baqa'"", 'jirrispetta', 'għal', 'ħajtu', 'kollha', '.']","[5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5]"
 228,"[""Reġa'"", 'lura', 'fl-', '1824', '.']","[5, 5, 5, 5, 5]"
 229,"['Ħlief', 'daż-', 'żmien', 'l-', 'Ungerija', 'u', 'xi', 'vjaġġi', 'fl-', 'Awstrija', 'stess', 'fosthom', 'għal', 'Graz', ',', 'Linz', ',', 'Steyer', ',', 'Gmünden', 'u', 'Salzbourg', ',', 'Schubert', 'għadda', 'l-', 'ħajja', 'qasira', 'tiegħu', 'Vjenna', 'u', 'meta', 'telaq', 'il-', 'professjoni', 'tiegħu', ""ta'"", 'għalliem', 'u', ""ta'"", 'assistent', ""ta'"", 'missieru', ',', 'kien', 'joqgħod', 'kważi', 'il-', 'ħin', 'kollu', 'għand', 'il-', 'ħbieb', 'u', 'ddedika', 'ħajtu', 'sħieħa', 'għall-', 'kompożizzjoni', '.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 8, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 230,"['Kien', 'jorganizza', 'laqgħat', 'mużikali', 'bejn', 'il-', 'ħbieb', '‚', 'li', 'kienu', 'mlaqqma', 'schubertiade', 'fejn', 'il-', 'lieder', 'kellhom', 'l-', 'ewwel', 'suċċess', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 231,"['Fl-', '1822', '-', '23', ',', 'Schubert', 'qabditu', 's-', 'sifilide', ',', 'u', 'saħħtu', 'baqgħet', 'sejra', 'lura', '.']","[5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 232,"['Mill-', 'mard', 'tiegħu', 'ħareġ', 'mużika', 'iżjed', 'profonda', 'u', 'emoventi', ',', 'iżjed', 'qrib', 'it-', 'tbatija', 'u', 'l-', 'mewt', 'li', 'kienu', 'jehdduh', '(', 'Il-', 'Mewt', 'u', 't-', 'Tfajla', ',', 'Vjaġġ', 'Xitwi', ')', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 6, 6, 6, 6, 6, 6, 5, 5]"
 233,"['Franz', 'Schubert', 'miet', 'bit-', 'tifu', 'fid-', '19', ""ta'"", 'Novembru', '1828', ',', 'sena', 'u', 'nofs', 'wara', 'Beethoven', 'li', 'kellu', 'għalih', ',', 'matul', 'ħajtu', 'kollha', ',', 'rispett', 'u', 'ammirazzjoni', 'bla', '-', 'tmiem', '.']","[8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 234,"['Fil-', 'ħajja', 'qasira', 'tiegħu', ',', 'Franz', 'Schubert', 'kien', 'dejjem', 'nieqes', 'mill-', 'flus', ',', 'imma', 'dan', 'qatt', 'ma', 'kien', 'jinkwietah', ',', 'sakemm', 'ħbiebu', 'kienu', 'lesti', 'biex', 'jgħinuh', ',', 'kif', 'kien', 'hu', 'dejjem', 'lest', 'biex', 'jgħinhom', '.']","[5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 235,"['Għalkemm', 'miet', 'bit-', 'tifu', 'fl-', 'età', ""ta'"", '31', 'sena', 'biss', ',', 'kellu', 'żmien', 'biżżejjed', 'biex', 'jikkomponi', 'il', 'fuq', 'minn', '1000', 'xogħol', ',', 'fosthom', 'xi', '600', 'lieder', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
