id,tokens,ner_tags
 1922,"['De', 'Brusselse', 'schepen', 'van', 'Cultuur', 'en', 'Jongerenbeleid', 'betreurt', 'de', 'beslissing', 'van', 'de', 'politie', '.']","[0, 6, 0, 0, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
 1923,"['Het', 'Leven']","[6, 7]"
 1924,"['De', 'inwoners', 'en', 'kiezers', 'van', 'Brussel', 'zullen', 'het', 'wel', 'op', 'prijs', 'kunnen', 'stellen', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
 1925,"['""', 'De', 'conclusies', 'van', 'de', 'studie', 'zullen', 'niemand', 'verrassen', '""', ',', 'zo', 'betoogt', 'Ronald', 'Dahl', ',', 'kinderarts', 'aan', 'de', 'faculteit', 'geneeskunde', 'van', 'de', 'universiteit', 'in', 'het', 'Amerikaanse', 'Pittsburgh', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0]"
 1926,"['""', 'We', 'merken', 'dat', 'steeds', 'meer', 'schoolkinderen', 'met', 'slaapproblemen', 'worstelen', 'en', 'tijdens', 'de', 'les', 'insluimeren', '""', ',', 'voegt', 'kinderarts', 'Judith', 'Owens', 'hieraan', 'toe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0]"
 1927,['Aula'],[6]
 1928,"['Er', 'is', 'meer', 'dan', 'één', 'verklaring', 'voor', 'het', 'fenomeen', ',', 'zo', 'stelt', 'één', 'van', 'de', 'auteurs', 'van', 'de', 'studie', ',', 'Avi', 'Sadeh', 'van', 'de', 'Tel', 'Aviv', 'Universiteit', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 5, 1, 1, 0]"
 1929,"['Dat', 'blijkt', 'uit', 'een', 'Israëlische', 'studie', '.']","[0, 0, 0, 0, 6, 0, 0]"
 1930,"['De', 'resultaten', 'staan', 'te', 'lezen', 'in', 'het', 'meinummer', 'van', 'het', 'wetenschappelijke', 'tijdschrift', 'Developmental', 'Psychology', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0]"
 1931,"['Sadeh', 'en', 'zijn', 'team', 'ontdekten', 'dat', 'bijna', '20', 'procent', 'van', 'de', 'leerlingen', 'in', 'het', 'tweede', ',', 'vierde', 'en', 'zesde', 'leerjaar', 'ernstige', 'slaapproblemen', 'vertoont', ',', 'die', 'bovendien', 'niet', 'worden', 'opgemerkt', 'door', 'de', 'kinderen', 'zelf', 'of', 'hun', 'ouders', '.']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1932,"['Volgens', 'Dahl', 'bereiken', 'nogal', 'wat', 'kinderen', 'tijdens', 'het', 'zesde', 'leerjaar', 'de', 'puberteit', '.']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1933,"['Zij', 'staat', 'aan', 'het', 'hoofd', 'van', 'een', 'slaapkliniek', 'in', 'het', 'Amerikaanse', 'Rhode', 'Island', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 8, 0]"
 1934,"['Zij', 'onderzochten', '72', 'jongens', 'en', '68', 'meisjes', 'van', 'een', 'Israëlische', 'privé-school', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 1935,"['De', 'Morgen']","[5, 1]"
 1936,"['""', 'Onze', 'studie', 'wijst', 'uit', 'dat', 'het', 'slaapgedrag', 'van', 'kinderen', 'niet', 'afgestemd', 'is', 'op', 'wat', 'hun', 'lichaam', 'nodig', 'heeft', '""', ',', 'zegt', 'Sadeh', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
 1937,"['Daarin', 'beweert', 'Sadeh', 'ook', 'dat', 'kinderlichamen', 'vroeger', 'dan', 'totnogtoe', 'gedacht', 'werd', 'afgesteld', 'raken', 'op', 'een', 'langere', 'avond', 'en', 'kortere', 'ochtend', '.']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1938,"['Fabian', 'Lefevere']","[2, 4]"
 1939,"['Met', 'zijn', 'werk', 'heeft', 'Sadeh', 'voor', 'een', 'doorbraak', 'gezorgd', ',', 'maar', 'er', 'is', 'nog', 'veel', 'werk', 'aan', 'de', 'winkel', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1940,"['Sadeh', 'en', 'zijn', 'medewerkers', 'brachten', 'daar', 'verandering', 'in', '.']","[2, 0, 0, 0, 0, 0, 0, 0, 0]"
 1941,"['""', 'Dat', 'verhaal', 'van', 'Scholte', 'is', 'een', 'drama', 'op', 'zich', ',', 'ook', 'omdat', 'de', 'dader', '(', 's', ')', 'nooit', 'gevonden', 'is', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1942,"['De', 'dialogen', 'bevatten', 'wel', 'vele', 'verwijzingen', 'naar', 'de', 'werkelijkheid', ',', 'zoals', 'de', 'Muur', 'van', 'Vuur', ',', 'een', 'gedicht', 'uit', 'de', 'jaren', 'tachtig', 'waarin', 'volgens', 'Scholte', 'de', 'aanslag', 'op', 'hem', 'wordt', 'aangekondigd', ',', ""BMW's"", ',', '(', 'de', 'auto', 'waarin', 'Scholte', 'reed', 'tijdens', 'de', 'aanslag', ')', 'en', 'een', 'Rara-achtige', 'actiegroep', 'die', 'Comité', 'van', 'de', 'Waakzaamheid', 'wordt', 'genoemd', ',', 'naar', 'de', 'partij', 'die', 'Scholte', 'wilde', 'oprichten', 'om', 'de', 'verloedering', 'van', 'Nederland', 'te', 'bestrijden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
 1943,"['Maar', 'in', 'het', 'script', 'lijkt', 'het', 'geweld', 'tegen', 'Scholte', 'te', 'komen', 'uit', 'zijn', 'vriendenkring', ',', 'de', 'theorie', 'die', 'de', 'kunstenaar', 'ook', 'zelf', 'aanhangt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1944,"['Jongewaard', 'kent', 'Scholte', 'niet', '.']","[2, 0, 2, 0, 0]"
 1945,"['De', 'Morgen']","[5, 1]"
 1946,['Cultuur'],[6]
 1947,"['de', 'Volkskrant']","[5, 1]"
 1948,"['Something', 'is', 'rotten', 'in', 'het', 'Koninkrijk', 'der', 'Nederlanden', ',', 'is', 'een', 'zinsnede', 'uit', 'het', 'toneelstuk', 'Rob', 'dat', 'Dood', 'Paard', 'en', 'Nieuw', 'West', 'hebben', 'gemaakt', 'over', 'Rob', 'Scholte', ',', 'de', 'kunstenaar', 'op', 'wie', 'in', '1994', 'een', 'geruchtmakende', 'aanslag', 'werd', 'gepleegd', 'waarbij', 'hij', 'beide', 'benen', 'verloor', '.']","[0, 0, 0, 0, 0, 3, 8, 8, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 1, 0, 5, 1, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1949,"['Dat', 'komt', 'ook', 'omdat', 'de', 'theorie', 'van', 'de', 'persoonsverwisseling', '(', 'de', 'aanslag', 'zou', 'voor', 'iemand', 'anders', 'zijn', 'bestemd', ')', 'dramatisch', 'gezien', 'minder', 'interessant', 'is', ',', 'zegt', 'Jongewaard', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
 1950,['Amsterdam'],[3]
 1951,"['De', 'tekst', 'van', 'Rob', '(', 'ondertiteling', ':', 'with', 'a', 'little', 'help', 'from', 'my', 'friends', ')', 'is', 'van', 'Oscar', 'van', 'Woensel', 'en', 'Rob', 'de', 'Graaf', ',', 'maar', 'het', 'idee', 'komt', 'van', 'een', 'acteur', ',', 'Marien', 'Jongewaard', '(', '48', ')', '.']","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 0, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0]"
 1952,"['Aanslag', 'op', 'Scholte', 'wordt', 'toneelstuk']","[0, 0, 2, 0, 0]"
 1953,"['Rob', 'wordt', 'vanaf', '1', 'juli', 'gespeeld', 'in', 'Amsterdam', '.']","[2, 0, 0, 0, 0, 0, 0, 3, 0]"
 1954,"['De', 'BPT-uren', 'moeten', 'voor', 'de', 'oplossing', 'zorgen', '.']","[0, 6, 0, 0, 0, 0, 0, 0]"
 1955,"['Puur', 'materiaal-technisch', 'bekeken', 'doen', 'we', 'mee', 'met', 'de', 'betere', 'Europese', 'landen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 1956,"['De', 'Morgen']","[5, 1]"
 1957,"['Op', 'het', 'departement', 'Onderwijs', 'reageert', 'men', 'veeleer', 'negatief', 'op', 'de', 'ideeën', 'van', 'de', 'informaticacoördinatoren', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1958,"['Enkel', 'Noorwegen', ',', 'Finland', ',', 'Denemarken', 'en', 'Zweden', 'staan', 'in', 'het', 'onderwijs', ',', 'op', 'het', 'vlak', 'van', 'informatica', ',', 'verder', 'dan', 'Vlaanderen', '.']","[0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
 1959,"['Op', 'zich', 'is', 'dat', 'voor', 'Vlaanderen', 'een', 'schitterende', 'ontwikkeling', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
 1960,"['Iedere', 'schooldirectie', 'mag', 'in', 'principe', '3', 'procent', 'van', 'de', 'lesuren', 'omvormen', 'tot', 'BPT-tijd', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
 1961,"['Jaak', 'Palmans', 'erkent', 'het', 'probleem', '.']","[2, 4, 0, 0, 0, 0]"
 1962,"['""', 'Dankzij', 'het', 'begrip', 'van', 'de', 'schooldirectie', ',', 'en', 'het', 'bestaan', 'van', 'de', 'BPT-uren', ',', 'geef', 'ik', 'vandaag', 'zeven', 'uur', 'Frans', 'per', 'week', 'en', 'ben', 'ik', 'gedurende', 'dertien', 'uur', 'informaticacoördinator', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1963,['Aula'],[6]
 1964,"['BPT-uren', 'zijn', 'vrijgestelde', 'lesuren', 'voor', 'bijzondere', 'pedagogische', 'taken', '.']","[6, 0, 0, 0, 0, 0, 0, 0, 0]"
 1965,"['Gebeurt', 'dat', 'niet', ',', 'dan', 'raakt', 'Vlaanderen', 'op', 'termijn', 'achterop', '.']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
 1966,"['Jaak', 'Palmans', 'is', 'hoofdcoördinator', 'informatica', 'binnen', 'het', 'Vlaams', 'katholiek', 'onderwijs', '.']","[2, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0]"
 1967,"['Ik', 'hoop', 'dat', 'met', 'de', 'komst', 'van', 'de', 'twintig', 'extra', 'computers', 'ook', 'de', 'zeven', 'laatste', 'lesuren', 'Frans', 'wegvallen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 1968,"['Johan', 'Rottiers', 'is', 'informaticacoördinator', 'van', 'het', 'Kardinaal', 'Van', 'Roey', 'Instituut', 'in', 'Vorselaar', '.']","[2, 4, 0, 0, 0, 0, 5, 1, 1, 1, 0, 3, 0]"
 1969,"['Het', 'is', 'ook', 'de', 'enige', 'formule', 'om', 'alle', 'informatica-initiatieven', 'van', 'de', 'Vlaamse', 'regering', 'volledig', 'te', 'laten', 'renderen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
 1970,"['Dirk', 'Bogaert']","[2, 4]"
 1971,"['Op', '17', 'mei', 'ondertekenden', '503', 'informaticacoördinatoren', 'van', 'het', 'Vlaams', 'Katholiek', 'Secundair', 'Onderwijs', '(', 'VVKSO', ')', 'een', 'petitie', 'die', 'op', 'termijn', 'bestemd', 'is', 'voor', 'minister', 'Marleen', 'Vanderpoorten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0]"
 1972,"['Hij', 'was', 'journalist', ',', 'verborg', 'zich', 'achter', 'vele', 'pseudoniemen', ',', 'maar', 'verkeerde', 'onder', 'zijn', 'eigen', 'naam', 'op', 'de', 'voorgrond', 'in', 'het', 'Gentse', 'openbare', 'en', 'uitgaansleven', ':', 'Michel', 'Casteels', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 4, 0]"
 1973,['Service'],[6]
 1974,"['Hij', 'stond', 'vooral', 'bekend', 'als', 'een', 'levensgenieter', ',', 'hield', 'van', 'Wijntje', 'en', 'Trijntje', ',', 'was', 'een', 'notoir', 'borreldrinker', 'en', 'sigarenroker', ',', 'aanwezig', 'op', 'alle', 'feesten', 'en', 'recepties', 'en', 'werd', 'daardoor', 'een', 'BG', '(', 'Bekend', 'Gentenaar', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 7, 0, 0]"
 1975,"['De', 'Morgen']","[5, 1]"
 1976,"['Wekenlang', 'werd', ',', 'juist', 'vóór', 'het', 'nieuws', ',', 'op', 'de', 'VRT', 'een', 'reclamespot', 'getoond', 'aansporend', 'tot', 'radio', 'luisteren', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
 1977,"['Bestendig', 'lichaam', 'kronkelend', 'amuseerden', 'ze', 'zich', 'uitbundig', 'en', 'dan', 'opeens', 'kwam', 'het', 'logo', 'van', 'radio', 'Donna', 'tevoorschijn', 'en', 'daaronder', 'de', 'woorden', '(', 'Engels', 'natuurlijk', ')', ""'"", 'The', 'Fun', ',', 'The', 'Hits', ""'"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1978,"['Vorige', 'week', 'werd', 'in', 'Gent', 'aan', 'de', 'gevel', 'van', 'een', 'drankgelegenheid', 'die', 'bekendstaat', 'als', ""'"", 'het', 'dreupelkot', ""'"", ',', 'een', 'gedenkplaat', 'onthuld', 'om', 'de', 'nagedachtenis', 'te', 'bestendigen', 'van', 'een', 'jeugdvriend', 'van', 'mij', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1979,"['P.', 'Pluym']","[2, 4]"
 1980,"['Prosper', 'De', 'Smet']","[2, 4, 4]"
 1981,"['Heeft', 'Paul', 'Snoeck', 'niet', 'gedicht', ':', '""', '...', 'zwemmen', 'is', 'een', 'klein', 'beetje', 'heilig', 'zijn', '.']","[0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1982,"['-DOCSTART-', 'Maandag', 'stelt', 'het', 'een', 'Europese', 'primeur', 'voor', ',', 'een', 'nieuwe', 'methode', 'waarbij', 'een', 'kopie', 'op', 'schokbestendigheid', 'getest', 'wordt', 'in', 'plaats', 'van', 'het', 'originele', 'gebouw', '.']","[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1983,"['""', 'Zo', 'hebben', 'we', 'het', 'Sint-Franciscusklooster', ',', 'dat', 'helemaal', 'ingestort', 'was', 'door', 'aardbevingen', ',', 'weer', 'helpen', 'opbouwen', '""', ',', 'zegt', 'dr.', 'Ponti', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
 1984,"['Zo', 'zouden', 'historische', 'gebouwen', 'als', 'het', 'klooster', 'van', 'San', 'Vicente', 'als', 'decor', 'voor', 'videogames', 'à', 'la', 'Lara', 'Croft', 'gebruikt', 'kunnen', 'worden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0]"
 1985,"['Dat', 'deden', 'we', 'in', ""'"", '92', ',', 'toen', 'Elsa', 'werd', 'opgericht', ',', 'door', 'een', 'schudtafel', 'onder', 'de', 'fundamenten', 'van', 'het', 'originele', 'gebouw', 'te', 'installeren', 'en', 'die', 'tafel', 'te', 'laten', 'bewegen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1986,"['Maandag', 'stelt', 'Elsa', ',', 'met', 'de', 'steun', 'van', 'de', 'Europese', 'Unie', ',', 'zijn', 'eerste', 'project', 'voor', ':', 'een', 'kopie', 'van', 'het', 'klooster', 'van', 'San', 'Vicente', 'in', 'Portugal', ',', 'gebouwd', 'in', 'het', 'laboratorium', 'van', 'Elsa', 'in', 'Ispra', ',', 'Italië', '.']","[0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 3, 0]"
 1987,"['De', 'Morgen']","[5, 1]"
 1988,"['Voor', 'de', 'voorgevel', 'van', 'het', 'klooster', 'van', 'San', 'Vicente', 'dat', 'we', 'hier', 'gebouwd', 'hebben', ',', 'hebben', 'we', 'vijfhonderd', 'jaar', 'oude', 'stenen', 'moeten', 'zoeken', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1989,"['Katrijn', 'Serneels']","[2, 4]"
 1990,"['Maar', 'als', 'je', 'dan', 'een', 'steen', 'op', 'je', 'hoofd', 'krijgt', ',', 'is', 'Elsa', 'niet', 'meer', 'verantwoordelijk', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]"
 1991,"['Het', 'probleem', 'van', 'de', 'Japanners', 'was', 'het', 'te', 'grote', 'verschil', 'tussen', 'de', 'gegevens', ',', 'verzameld', 'in', 'het', 'originele', 'gebouw', ',', 'en', 'de', 'omzetting', 'ervan', 'in', 'bouwinstructies', 'voor', 'een', 'kopie', '.']","[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1992,"['""', 'Het', 'idee', 'om', 'een', 'kopie', 'te', 'bouwen', 'en', 'die', 'te', 'onderwerpen', 'aan', 'schokken', 'kwam', 'van', 'de', 'Japanners', 'in', 'de', 'jaren', ""'"", '70', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
 1993,"[""'"", 'Wanneer', 'een', 'aardbeving', 'eraankomt', ',', 'is', 'moeilijk', 'te', 'voorspellen', ""'"", ',', 'zegt', 'professor', 'Artur', 'Ponti', ',', 'aardbevingingenieur', 'bij', 'het', 'European', 'Laboratory', 'for', 'Structuring', 'Engineering', ',', 'kortweg', 'Elsa', ',', 'dat', 'zich', 'bezighoudt', 'met', 'het', 'aardbevingbestendig', 'maken', 'van', 'gebouwen', ',', 'oude', 'en', 'nieuwe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 5, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1994,['Aula'],[6]
 1995,"['Elsa', 'doet', 'ook', 'aan', 'eerste', 'hulp', 'bij', 'aardbevingen', '.']","[5, 0, 0, 0, 0, 0, 0, 0, 0]"
 1996,"['Katrijn', 'Serneels']","[2, 4]"
 1997,"['Maar', 'met', 'de', 'hulp', 'van', 'de', 'Portugezen', 'hebben', 'we', 'ze', 'gevonden', ':', 'internationale', 'samenwerking', 'is', 'van', 'groot', 'belang', '.']","[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 1998,"['-DOCSTART-', 'Voor', 'de', 'uitbouw', 'van', 'de', 'infrastructuur', 'en', 'het', 'inwinnen', 'van', 'knowhow', 'nam', 'de', 'groep', 'het', 'Amerikaanse', 'bedrijf', 'Cisco', 'Systems', 'onder', 'de', 'arm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 1, 0, 0, 0, 0]"
 1999,"['Het', 'wereldwijde', 'carrièrenetwerk', 'Monster.com', 'wil', ',', 'in', 'samenwerking', 'met', 'het', 'Amerikaanse', 'portaal', 'America', 'Online', ',', 'een', 'website', 'uitbouwen', 'in', 'Canada', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 5, 1, 0, 0, 0, 0, 0, 3, 0]"
 2000,"['Het', 'tuig', 'gaat', ""zo'n"", '30', 'miljoen', 'Finse', 'mark', 'of', '4,5', 'miljoen', 'euro', '(', '181,5', 'miljoen', 'frank', ')', 'kosten', '.']","[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 2001,"['Internationaal', 'jobnetwerk', 'begint', 'partnerschap', 'met', 'AOL']","[0, 0, 0, 0, 0, 5]"
 2002,"['Die', 'computer', ',', 'een', 'nazaat', 'van', 'de', 'beruchte', 'schaakcomputer', 'Deep', 'Blue', ',', 'kan', 'niet', 'minder', 'dan', 'een', 'triljoen', 'berekeningen', 'per', 'seconde', 'uitvoeren', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 2003,"['Allianz', 'AG', 'wil', 'een', 'internetportaal']","[5, 1, 0, 0, 0]"
 2004,"['De', 'Financiële', 'Morgen']","[6, 7, 7]"
 2005,"['Monster.ca', 'moet', 'een', 'onderdeel', 'worden', 'van', 'de', 'Canadese', 'site', 'van', 'AOL', '.']","[5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0]"
 2006,"['Duitse', 'verzekeringsmakelaar', 'vormt', 'team', 'met', 'Cisco', 'Systems']","[6, 0, 0, 0, 0, 5, 1]"
 2007,"['Finse', 'ministerie', 'van', 'Onderwijs', 'wil', 'een', 'Deep', 'Blue-telg']","[6, 0, 0, 5, 0, 0, 6, 7]"
 2008,"['Monster.com', 'trekt', 'naar', 'Canada']","[5, 0, 0, 3]"
 2009,"['De', 'Morgen']","[5, 1]"
 2010,"['De', 'Duitse', 'verzekeringsgroep', 'Allianz', 'AG', 'wil', 'jaarlijks', 'honderd', 'miljoen', 'euro', '(', 'meer', 'dan', '4', 'miljard', 'frank', ')', 'investeren', 'in', 'een', 'internetportaal', '.']","[0, 6, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 2011,"['Volgens', 'een', 'hoop', 'analisten', 'komt', 'de', 'stap', 'niets', 'te', 'vroeg', ',', 'want', 'Allianz', 'bleef', ',', 'als', 'één', 'van', 'de', 'grootste', 'verzekeraars', 'ter', 'wereld', ',', 'in', 'het', 'verleden', 'schromelijk', 'achter', 'op', 'andere', 'verzekeringsmaatschappijen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 2012,"['Het', 'is', 'de', 'bedoeling', 'dat', 'de', 'samenwerking', ',', 'die', 'vier', 'jaar', 'moet', 'duren', ',', 'de', 'site', 'aanprijst', 'op', 'zowat', 'alle', 'dochterdiensten', 'van', 'AOL', ',', 'zoals', 'Digital', 'City', ',', 'Netscape', 'Netcenter', 'en', 'CompuServe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 1, 0, 5, 1, 0, 5, 0]"
 2013,"['IBM', 'en', 'CSC', 'werken', 'aan', ""Europa's"", 'snelste', 'computer']","[5, 0, 5, 0, 0, 6, 0, 0]"
 2014,"['In', 'oktober', 'moet', 'de', 'bestaande', 'computerarchitectuur', 'van', 'het', 'ministerie', 'worden', 'vervangen', 'door', 'een', 'RS', '/', '6000', 'SP-systeem', 'van', 'IBM', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 7, 0, 5, 0]"
 2015,"['Dankzij', 'een', 'samenwerking', 'tussen', 'het', 'Finse', 'academische', 'centrum', 'voor', 'supercomputers', ',', 'CSC', ',', 'en', 'de', 'Amerikaanse', 'hardwaregigant', 'IBM', 'moet', 'het', 'Finse', 'ministerie', 'van', 'Onderwijs', 'tegen', 'het', 'einde', 'van', 'dit', 'jaar', 'over', 'de', 'snelste', 'computer', 'van', 'Europa', 'beschikken', '.']","[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 0, 6, 0, 5, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
